Item	Word	Semantic_Output	Error_Score	Correct
5160	strong	strong	0.0227	1
5161	strop	strop	0.1387	1
5162	stropped	stropped	0.3057	1
5163	strops	strops	0.0326	1
5164	strove	strive	1.085	0
5165	struck	struck	0.0002	1
5166	strum	strum	2.4308	1
5167	strut	strut	0.8213	1
5168	stub	stub	0.0575	1
5169	stubbed	stubbed	2.1183	1
5170	stubs	stubs	0.2134	1
5171	stuck	stuck	0.00470000000000001	1
5172	stud	stud	0.9819	1
5173	studs	studs	0.0345	1
5174	stuff	stuff	0.014	1
5175	stuffs	stuffs	0.1588	1
5176	stump	stump	0.5472	1
5177	stumps	stumps	1.0631	1
5178	stun	stun	0.0031	1
5179	stung	stung	0.6205	1
5180	stunk	stunk	0.0227	1
5181	stunned	stunned	0.1042	1
5182	stuns	stuns	0.0734	1
5183	stunt	stunt	0.0111	1
5184	stunts	stunts	0.0082	1
5185	sty	sty	0.4694	1
5186	style	style	0	1
5187	styles	styles	0.0025	1
5188	suave	suave	0.0302	1
5189	sub	sub	0.017	1
5190	subs	subs	0.0211	1
5191	such	such	0.001	1
5192	suck	suck	0.00850000000000001	1
5193	sucked	sucked	0.0054	1
5194	sucks	sucks	0.0137	1
5195	suds	suds	2.1536	1
5196	sue	sue	0.0022	1
5197	sued	sued	0.0017	1
5198	suede	suede	0.1833	1
5199	suedes	suedes	0.0602	1
5200	sues	sues	0.1451	1
5201	suit	suit	0.0014	1
5202	suite	suite	1.9401	1
5203	suites	suites	1.1829	1
5204	suits	suits	0.0003	1
5205	sulk	sulk	0.1601	1
5206	sulked	sulked	1.0683	1
5207	sulks	sulks	0.8002	1
5208	sum	sum	0.0019	1
5209	sump	sump	0.6861	1
5210	sums	sums	0.0048	1
5211	sun	sun	0.0001	1
5212	sung	sung	0.0865	1
5213	sunk	sunk	0.2803	1
5214	suns	suns	0	1
5215	sup	sup	0.1883	1
5216	surd	surd	1.0027	1
5217	sure	sure	0.0001	1
5218	surf	surf	0.7619	1
5219	surfs	surfs	0.6622	1
5220	surge	surge	0.00659999999999999	1
5221	surged	surged	0.0025	1
5222	svelte	svelte	1.7813	1
5223	swab	swab	0.8545	1
5224	swabbed	swabbed	0.2613	1
5225	swabs	swabs	1.2945	1
5226	swag	gold	1.4394	0
5227	swain	swain	1.2451	1
5228	swam	swam	0.0048	1
5229	swamp	swamp	0.0025	1
5230	swamps	swamps	0.1853	1
5231	swan	swan	1.1079	1
5232	swank	swank	1.1927	1
5233	swans	swans	0.3786	1
5234	swap	swap	0.0096	1
5235	swapped	swapped	0.0018	1
5236	swaps	swaps	0.0888	1
5237	sward	sod	1.4332	0
5238	swarm	swarm	0.0088	1
5239	swarmed	swarmed	0.0033	1
5240	swarms	swarms	0.0536	1
5241	swat	swat	1.7877	1
5242	swatch	space	4.4809	0
5243	swath	crotch	0.9406	0
5244	swaths	swaths	0.2081	1
5245	sway	sway	0.6302	1
5246	sways	rock	4.6743	0
5247	swear	swear	0.0174	1
5248	swears	swears	0.0464	1
5249	sweat	sweat	0.0092	1
5250	sweats	sweats	0.0088	1
5251	swede	clone	7.5338	0
5252	sweep	sweep	0.7601	1
5253	sweeps	sweep	1.3409	0
5254	sweet	sweet	0.0468	1
5255	swell	swell	0.0081	1
5256	swelled	swelled	0.0497	1
5257	swells	swells	0.0025	1
5258	swept	swept	0.9625	1
5259	swerve	swerve	0.003	1
5260	swerved	swerved	0.0005	1
5261	swerves	swerves	0.0013	1
5262	swift	swift	0.0008	1
5263	swig	swig	0.0016	1
5264	swigs	swig	0.8839	0
5265	swill	brick	3.3471	0
5266	swim	swim	0.0005	1
5267	swims	swims	0.0008	1
5268	swing	swing	0.3211	1
5269	swinge	swinge	1.5634	1
5270	swings	swings	0.8434	1
5271	swipe	swipe	0.4442	1
5272	swipes	swipes	0.2806	1
5273	swirl	swirl	0.534	1
5274	swirled	swirled	0.0029	1
5275	swirls	swirls	0.0567	1
5276	swish	swish	0.0669	1
5277	swished	swished	0.0616	1
5278	switch	switch	0.002	1
5279	swiz	swiz	0.0398	1
5280	swoon	died	2.0883	0
5281	swoop	swoop	0.2511	1
5282	swooped	swooped	0.00849999999999999	1
5283	swoops	swoops	0.0683	1
5284	sword	sword	0.0009	1
5285	swords	swords	0.053	1
5286	swore	swore	0.0177	1
5287	swung	swung	0.2673	1
5288	sylph	sylph	0.001	1
5289	sylphs	sylphs	0.0256	1
5290	sync	sync	2.0312	1
5291	ta	ta	0.6704	1
5292	tab	tab	0.0222	1
5293	tabs	tabs	0.2602	1
5294	tack	tack	0.5047	1
5295	tacks	crests	3.305	0
5296	tact	tact	0.61	1
5297	tacts	tacts	0.0086	1
5298	tag	tag	2.7152	1
5299	tagged	tagged	0.059	1
5300	tags	tags	1.4317	1
5301	tail	tail	0.0253	1
5302	tails	tails	0.3375	1
5303	taint	taint	0.0014	1
5304	taints	taints	0.0017	1
5305	take	take	0.1055	1
5306	takes	takes	0.186	1
5307	talc	talc	0.0026	1
5308	talcs	talcs	0.0331	1
5309	tale	tale	0.0007	1
5310	tales	tales	0.1597	1
5311	talk	talk	0.0001	1
5312	talked	talked	0.0004	1
5313	talks	talks	0	1
5314	tall	tall	0.0171	1
5315	tam	tam	0.0185	1
5316	tame	wild	1.2332	0
5317	tamp	tamp	1.2912	1
5318	tamped	tamped	0.9925	1
5319	tamps	tamp	1.657	0
5320	tams	tams	0.0854	1
5321	tan	si	7.2822	0
5322	tang	tang	1.0011	1
5323	tangs	tangs	0.2609	1
5324	tank	tank	0.0003	1
5325	tanks	tanks	0.0002	1
5326	tanned	tanned	0.6434	1
5327	tans	si	7.0312	0
5328	tap	tap	2.9502	1
5329	tape	tape	0.0154	1
5330	tapes	tapes	0.2923	1
5331	tapped	tapped	0.0116	1
5332	taps	taps	1.2945	1
5333	tar	tar	0.7239	1
5334	tare	tare	0.096	1
5335	tares	tares	0.6094	1
5336	tarn	tarn	1.1315	1
5337	tarns	tarns	0.517	1
5338	tars	tars	0.0007	1
5339	tart	tart	3.2104	1
5340	task	task	0.0001	1
5341	tasks	tasks	0.0026	1
5342	taste	taste	0.0006	1
5343	tastes	tastes	0	1
5344	tat	tat	0.0504	1
5345	tats	tats	0.0553	1
5346	taught	taught	0.0007	1
5347	taunt	taunt	1.0564	1
5348	taunts	taunts	0.3081	1
5349	taut	taut	0.1227	1
5350	taw	taw	0.3402	1
5351	taws	taws	0.9142	1
5352	tax	tax	0.005	1
5353	tea	tea	0.1269	1
5354	teach	teach	0.0001	1
5355	teak	teak	0.2081	1
5356	teaks	teaks	0.1176	1
5357	teal	teal	0.1032	1
5358	teals	teals	0.4757	1
5359	team	team	0.0002	1
5360	teams	teams	0.0005	1
5361	tear	tear	1.8962	1
5362	tears	tears	0.8564	1
5363	teas	teas	0.0711	1
5364	tease	tease	1.0292	1
5365	teased	teased	1.8209	1
5366	teat	teat	1.293	1
5367	teats	teats	0.9507	1
5368	tee	chrome	3.665	0
5369	teem	teem	0.4636	1
5370	teemed	teemed	0.3243	1
5371	teems	teems	1.4535	1
5372	tees	tees	0.0004	1
5373	teeth	teeth	0	1
5374	teg	teg	1.7369	1
5375	tell	tell	0	1
5376	tells	tells	0	1
5377	temp	temp	0.1632	1
5378	tempt	tempt	0.2597	1
5379	tench	tench	0.1551	1
5380	tend	tend	0	1
5381	tends	tends	0	1
5382	tense	tense	0.2374	1
5383	tent	tent	0.0192	1
5384	tents	tents	0.0296	1
5385	term	term	0.5171	1
5386	terms	terms	0.0246	1
5387	tern	tern	0.0257	1
5388	terns	terns	0.0375	1
5389	terse	shrill	1.4314	0
5390	test	test	0.0144	1
5391	tests	tests	0.0529	1
5392	text	text	0.0002	1
5393	texts	texts	0.0002	1
5394	than	than	0	1
5395	thane	thane	0.0513	1
5396	thank	thank	0.005	1
5397	thanked	thanked	0.221	1
5398	thanks	thanks	0.0627	1
5399	that	that	0	1
5400	thatch	thatch	0.0035	1
5401	thaw	melt	1.4862	0
5402	thawed	thawed	0.452	1
5403	thaws	thaws	1.9462	1
5404	the	the	0.0025	1
5405	thee	thee	0.0772	1
5406	theft	theft	0	1
5407	thefts	thefts	0.0002	1
5408	their	their	0.0889	1
5409	theirs	theirs	0.0031	1
5410	them	them	0.0059	1
5411	theme	theme	0	1
5412	themes	themes	0	1
5413	then	then	0.0014	1
5414	thence	thence	4.3122	1
5415	there	there	0.0001	1
5416	therm	blah	5.7059	0
5417	these	these	0.0016	1
5418	they	they	0.689	1
5419	thick	thick	0.0001	1
5420	thief	moll	0.817399999999999	0
5421	thieve	moll	15.3393	0
5422	thieves	molls	0.4811	0
5423	thigh	thigh	0.0154	1
5424	thighs	thighs	0.6097	1
5425	thin	thin	0.0253	1
5426	thine	thine	1.4662	1
5427	thing	thing	0.0005	1
5428	things	things	0.0006	1
5429	think	think	0	1
5430	thinks	thinks	0.0001	1
5431	thirst	thirst	0.0021	1
5432	thirsts	thirsts	0.001	1
5433	this	this	0.0004	1
5434	tho	tho	2.1777	1
5435	thole	thole	0.6384	1
5436	thong	thong	0.0738	1
5437	thongs	thongs	0.0091	1
5438	thorn	thorn	1.0116	1
5439	thorns	thorns	0.8798	1
5440	those	those	0.0005	1
5441	thou	thou	0.0603	1
5442	thought	thought	0.0064	1
5443	thrall	shame	3.5521	0
5444	thrash	thrash	0.4173	1
5445	thrashed	thrashed	0.4741	1
5446	thread	thread	0.0025	1
5447	threads	threads	0.0022	1
5448	threat	threat	0.0065	1
5449	threats	threats	0	1
5450	thresh	thresh	0.1773	1
5451	threshed	threshed	0.3666	1
5452	threw	threw	0.0101	1
5453	thrice	thrice	2.4393	1
5454	thrift	thrift	0.0529	1
5455	thrifts	thrifts	0.0736	1
5456	thrill	thrill	0.295	1
5457	thrills	thrills	0.00809999999999999	1
5458	thrive	thrive	0.2512	1
5459	thrived	thrived	0.0273	1
5460	thrives	thrives	0.0993	1
5461	throat	throat	0.0001	1
5462	throats	throats	0.0802	1
5463	throb	throb	0.0075	1
5464	throbbed	throbbed	0.2778	1
5465	throbs	throbs	0.0037	1
5466	throes	throes	0.0064	1
5467	throne	throne	0.0014	1
5468	thrones	thrones	0.0018	1
5469	throng	throng	0.0051	1
5470	throngs	throngs	0.01	1
5471	through	through	0	1
5472	throw	throw	0.0109	1
5473	throws	throws	0.0001	1
5474	thru	thru	2.1727	1
5475	thrum	thrum	0.0088	1
5476	thrush	thrush	0.0075	1
5477	thrust	thrust	0.0406	1
5478	thrust	thrust	0.0005	1
5479	thrusts	thrusts	0.0125	1
5480	thud	thud	0.4058	1
5481	thuds	thuds	0.473	1
5482	thug	thug	0.0031	1
5483	thugs	thugs	0.0034	1
5484	thumb	thumb	0	1
5485	thumbs	thumbs	0.0002	1
5486	thump	thump	0.1129	1
5487	thumped	thumped	0.0639	1
5488	thumps	thumps	0.6006	1
5489	thus	thus	0	1
5490	thwack	thwack	0.2079	1
5491	thwacks	thwacks	0.0176	1
5492	thwart	thwart	2.2322	1
5493	thy	thy	0.1471	1
5494	thyme	thyme	1.1492	1
5495	thymes	thymes	0.0167	1
5496	ti	tin	1.0206	0
5497	tic	tic	1.5178	1
5498	tick	tick	0.8007	1
5499	ticked	ticked	0.0141	1
5500	ticks	ticks	0.5539	1
5501	tics	tics	0.1359	1
5502	tide	tide	0.0002	1
5503	tides	tides	0.0005	1
5504	tie	tie	0.0251	1
5505	tied	tied	0	1
5506	tier	tier	0.0263	1
5507	tiers	tiers	0.0036	1
5508	ties	ties	0	1
5509	tiff	tiff	0.0145	1
5510	tiffs	bids	0.9413	0
5511	tight	tight	0.0074	1
5512	tights	tights	0.7285	1
5513	tike	tike	0.4566	1
5514	tile	tile	0.0174	1
5515	tiles	tiles	0.0057	1
5516	tilt	tilt	0.0223	1
5517	tilth	mess	0.9954	0
5518	time	time	0.0004	1
5519	times	times	0.0004	1
5520	tin	tin	0.0015	1
5521	tine	brick	3.8576	0
5522	tines	tines	1.7304	1
5523	tinge	tinge	0.4719	1
5524	tins	tins	0.0015	1
5525	tint	tint	0.0286	1
5526	tints	tints	0.0447	1
5527	tip	tip	0.0002	1
5528	tips	tips	0.0008	1
5529	tire	tire	0.0005	1
5530	tired	tired	0.0017	1
5531	tires	tires	0.0002	1
5532	tit	tit	0.1389	1
5533	tithe	tithe	0.0011	1
5534	tithes	tithes	0.0181	1
5535	tits	tits	0.6272	1
5536	to	to	0.0009	1
5537	toad	toad	0.0429	1
5538	toads	toads	0.2768	1
5539	toast	toast	0.0124	1
5540	toasts	toasts	0.0051	1
5541	toe	toe	0.0621	1
5542	toes	toes	0.0005	1
5543	toff	toff	0.6734	1
5544	toil	toil	0.0034	1
5545	toils	toils	0.00470000000000001	1
5546	told	told	0.00360000000000001	1
5547	toll	toll	0.0036	1
5548	tolls	tolls	0.0202	1
5549	tom	tom	0.0231	1
5550	tomb	tomb	0.0223	1
5551	tombs	tombs	0.0015	1
5552	tome	tome	0.0012	1
5553	tomes	tomes	0.0007	1
5554	ton	ton	0.3835	1
5555	tone	tone	0.0001	1
5556	tones	tones	0.0001	1
5557	tongue	tongue	0.0004	1
5558	tongues	tongues	0.0005	1
5559	tons	tons	0	1
5560	too	too	0.0001	1
5561	took	took	0.0004	1
5562	tool	tool	0.0122	1
5563	tools	tools	0.0014	1
5564	toot	toot	2.2326	1
5565	tooth	tooth	0.0001	1
5566	top	top	0.0001	1
5567	tope	use	2.2753	0
5568	tops	tops	0.0017	1
5569	toque	toque	0.2615	1
5570	tor	tor	1.8314	1
5571	torch	torch	0.0003	1
5572	tore	ore	10.4651	0
5573	torque	torque	0.005	1
5574	torques	torques	0.0121	1
5575	tors	tors	1.8832	1
5576	tort	tort	0.0009	1
5577	torts	torts	0.001	1
5578	tosh	tosh	1.4514	1
5579	toss	toss	0.1341	1
5580	tossed	tossed	1.2394	1
5581	tot	tot	1.0408	1
5582	tote	tote	0.3735	1
5583	tots	tots	0.6745	1
5584	touch	touch	0.00380000000000001	1
5585	touched	touched	0.0001	1
5586	tough	tough	0.0004	1
5587	tour	tour	0.0377	1
5588	tours	tours	0.0961	1
5589	tout	tout	0.2636	1
5590	tow	tow	1.5342	1
5591	towed	towed	0.1941	1
5592	town	town	0	1
5593	towns	towns	0	1
5594	tows	tows	0.1944	1
5595	toy	toy	0.1886	1
5596	toys	toys	0.0214	1
5597	trace	trace	0.0131	1
5598	traced	traced	0.0001	1
5599	track	track	0.0002	1
5600	tracks	tracks	0.0001	1
5601	tract	tract	0.0002	1
5602	tracts	tracts	0.0026	1
5603	trad	voile	6.2949	0
5604	trade	trade	0.0002	1
5605	trades	trades	0.0004	1
5606	trail	trail	0.0052	1
5607	trails	trails	0.0199	1
5608	train	train	0.0037	1
5609	trained	trained	0.0031	1
5610	trains	train	0.8651	0
5611	trait	trait	0.0164	1
5612	traits	traits	0.0089	1
5613	tram	brick	2.0464	0
5614	tramp	tramp	0.00420000000000001	1
5615	tramped	tramped	0.022	1
5616	tramps	tramps	0.0501	1
5617	trance	trance	2.721	1
5618	trap	trap	0.0073	1
5619	traps	traps	0.0047	1
5620	trash	trash	0.0041	1
5621	tray	tray	1.606	1
5622	trays	trays	0.7748	1
5623	tread	tread	0.2699	1
5624	treads	treads	0.1928	1
5625	treat	treat	0.0004	1
5626	treats	treats	0.0451	1
5627	tree	tree	0.0015	1
5628	trees	trees	0.0007	1
5629	trek	trek	0.9813	1
5630	treks	treks	0.2606	1
5631	trench	trench	0.5473	1
5632	trend	trend	0	1
5633	trends	trends	0.0005	1
5634	tress	tress	0.639	1
5635	trews	trews	0.6859	1
5636	trial	trial	0.0039	1
5637	trials	trials	0.0001	1
5638	tribe	tribe	0.0021	1
5639	tribes	tribes	0.0007	1
5640	trick	trick	0.0053	1
5641	tricks	tricks	0.0102	1
5642	tried	tried	0.0012	1
5643	tries	tries	0.0424	1
5644	trig	trig	0.0175	1
5645	trigs	trigs	0.0004	1
5646	trike	trike	0.9662	1
5647	trill	trill	0.1897	1
5648	trills	trills	0.124	1
5649	trim	trim	0.0058	1
5650	trimmed	trimmed	0.0066	1
5651	trims	trim	0.4006	0
5652	trip	trip	0.0002	1
5653	tripe	tripe	1.4351	1
5654	tripes	tripes	1.119	1
5655	trips	trips	0.0004	1
5656	trite	trite	0.9052	1
5657	troll	troll	0.4555	1
5658	trolls	trolls	1.2188	1
5659	troop	troop	0.001	1
5660	troops	troops	0	1
5661	trope	blah	1.777	0
5662	trot	trot	0.0021	1
5663	troth	troth	1.5787	1
5664	trots	trots	0.0005	1
5665	trough	trough	0.0188	1
5666	troughs	troughs	0.28	1
5667	trounce	trounce	0.911	1
5668	troupe	troupe	0.978	1
5669	troupes	troupes	0.079	1
5670	trout	trout	0.0012	1
5671	trouts	trouts	0.0057	1
5672	trove	strive	5.2384	0
5673	troy	troy	0.5623	1
5674	troys	troys	1.5867	1
5675	truce	truce	0.0372	1
5676	truck	truck	0.0028	1
5677	trucks	trucks	0.0004	1
5678	trudge	trudge	0.0162	1
5679	trudged	trudged	0.0004	1
5680	true	space	5.1915	0
5681	trump	trump	0.0007	1
5682	trumped	trumped	0.0233	1
5683	trumps	trump	0.5134	0
5684	trunk	trunk	0	1
5685	trunks	trunks	0	1
5686	truss	brick	3.1177	0
5687	trust	trust	0.0007	1
5688	trusts	trusts	0.0005	1
5689	truth	truth	0	1
5690	truths	truths	0.0001	1
5691	try	try	0.0013	1
5692	tryst	tryst	0.0767	1
5693	trysts	trysts	0.0015	1
5694	tsar	tsar	0.3379	1
5695	tsars	tsars	0.3043	1
5696	tub	tub	0.213	1
5697	tube	tube	0.0002	1
5698	tubes	tubes	0.0005	1
5699	tubs	tubs	0.0956	1
5700	tuck	tuck	0.3227	1
5701	tucked	tucked	0.0863	1
5702	tucks	tucks	0.8276	1
5703	tues	tues	1.0169	1
5704	tuft	tuft	0	1
5705	tufts	tufts	0.0898	1
5706	tug	tug	1.6564	1
5707	tugged	tugged	0.204	1
5708	tugs	tug	3.7236	0
5709	tulle	tulle	0.0356	1
5710	tulles	tulles	0.0036	1
5711	tun	tun	0.1178	1
5712	tune	tune	0.0089	1
5713	tunes	tunes	0.12	1
5714	tuns	tuns	0.0026	1
5715	tup	tup	0.0539	1
5716	turd	dung	5.6641	0
5717	turf	turf	0.0027	1
5718	turfs	turfs	0.0131	1
5719	turn	turn	0.0002	1
5720	turned	turned	0.0001	1
5721	turns	turns	0.0082	1
5722	turps	wax	2.2358	0
5723	tush	arse	1.6337	0
5724	tusk	tusk	0.3875	1
5725	tusks	tusks	0.2711	1
5726	tux	tux	2.212	1
5727	twain	twain	0.0067	1
5728	twains	twains	0.0087	1
5729	tweed	tweed	0.6045	1
5730	tweeds	tweeds	1.6465	1
5731	tweet	tweet	0.0029	1
5732	tweets	tweets	0.0006	1
5733	twice	twice	0.0003	1
5734	twig	twig	0.0012	1
5735	twigs	twigs	0.0019	1
5736	twin	twin	0.0032	1
5737	twine	tea	6.6887	0
5738	twinge	twinge	2.5049	1
5739	twins	twins	0.2373	1
5740	twirl	twirl	0.001	1
5741	twirled	twirled	0.000700000000000001	1
5742	twirls	twirls	0.0028	1
5743	twist	twist	0.0406	1
5744	twists	twists	0.2313	1
5745	twit	twit	0.6446	1
5746	twitch	wight	11.4371	0
5747	twitched	twitched	1.7928	1
5748	tyke	tyke	0.1594	1
5749	tykes	tykes	0.1106	1
5750	type	type	0	1
5751	types	types	0	1
5752	ump	ref	0.6905	0
5753	umps	refs	0.8214	0
5754	up	up	0.0257	1
5755	urge	urge	0.0002	1
5756	urged	urged	0.0005	1
5757	urn	urn	2.423	1
5758	urns	urns	2.1979	1
5759	us	us	0.0061	1
5760	use	use	0.0377	1
5761	used	used	0.0001	1
5762	vague	vague	0.0526	1
5763	vain	vain	0.0895	1
5764	vale	vale	0.0041	1
5765	vales	vales	0.0661	1
5766	valse	valse	2.1836	1
5767	valve	valve	0.3608	1
5768	valves	valves	0.0099	1
5769	vamp	vamp	0.0005	1
5770	vamps	vamps	0.0102	1
5771	van	van	1.1511	1
5772	vane	vane	1.2503	1
5773	vanes	vanes	0.0604	1
5774	vans	vans	0.2101	1
5775	vase	urn	1.2911	0
5776	vast	vast	0.0052	1
5777	vat	vat	1.0678	1
5778	vats	vats	0.0082	1
5779	vault	vault	0.2404	1
5780	vaults	vaults	0.0272	1
5781	vaunt	vaunt	0.0146	1
5782	veal	veal	1.7472	1
5783	veals	veals	2.2722	1
5784	veer	veer	0.3759	1
5785	veered	veered	1.3051	1
5786	veers	veer	2.08	0
5787	veil	veil	0.0124	1
5788	veils	veils	0.1703	1
5789	vein	vein	0.004	1
5790	veins	veins	0.0054	1
5791	veld	veldt	0.9889	0
5792	veldt	veldt	0.0003	1
5793	veldts	veldts	0.0018	1
5794	vend	vend	1.0632	1
5795	vent	vent	0.1525	1
5796	vents	vents	0.2681	1
5797	verb	verb	0.0001	1
5798	verbs	verbs	0	1
5799	verge	verge	0.2212	1
5800	verse	verse	0.0013	1
5801	verve	verve	2.378	1
5802	verves	verves	2.6014	1
5803	vest	vest	0.1403	1
5804	vests	vests	0.0731	1
5805	vet	vet	8.3483	1
5806	vetch	vetch	0.0577	1
5807	vets	vets	4.5055	1
5808	vex	vex	0.8864	1
5809	vexed	vexed	0.3463	1
5810	vice	vice	0.0005	1
5811	vie	vie	1.5111	1
5812	vied	vied	1.3081	1
5813	vies	vie	1.598	0
5814	view	view	0.0054	1
5815	views	views	0.0118	1
5816	vile	vile	4.3992	1
5817	vim	vim	0.0215	1
5818	vims	vims	0.0552	1
5819	vine	vine	0.0158	1
5820	vines	vines	0.2877	1
5821	vise	vise	0.1132	1
5822	vogue	vogue	0.1348	1
5823	vogues	vogues	0.00490000000000001	1
5824	voice	voice	0.0002	1
5825	void	void	0.2358	1
5826	voids	voids	0.3368	1
5827	voile	voile	0.0842	1
5828	voiles	voiles	0.5332	1
5829	vole	vole	1.1516	1
5830	voles	voles	0.8494	1
5831	volt	volt	0.0059	1
5832	volts	volts	0.0054	1
5833	vote	vote	0.0003	1
5834	votes	votes	0.0017	1
5835	vouch	vouch	2.0903	1
5836	vouched	vouched	0.1851	1
5837	vow	vow	0.3743	1
5838	vowed	vowed	0.0037	1
5839	vows	vows	1.0918	1
5840	wad	alms	4.494	0
5841	wade	alms	2.4766	0
5842	wades	dares	2.2635	0
5843	waft	waft	0.7181	1
5844	wag	wag	0.8058	1
5845	wage	meed	0.8885	0
5846	wagged	wagged	0.0197	1
5847	wags	wag	1.6435	0
5848	waif	waif	0.0127	1
5849	waifs	waifs	0.1932	1
5850	wail	wail	1.6071	1
5851	wailed	wailed	1.891	1
5852	wails	wails	4.7316	1
5853	wain	wain	0.4886	1
5854	wains	wains	1.9533	1
5855	waist	waist	0.0011	1
5856	waists	waists	0.0063	1
5857	wait	wait	0.0003	1
5858	waits	wait	1.0055	0
5859	waive	flak	8.1935	0
5860	waived	waived	0.8048	1
5861	waives	flak	6.0235	0
5862	wake	wake	0.4685	1
5863	wakes	wake	0.4035	0
5864	wale	wale	0.0444	1
5865	wales	wales	0.0027	1
5866	walk	walk	0.002	1
5867	walked	walked	0.0179	1
5868	walks	walks	0.0012	1
5869	wall	wall	0	1
5870	walls	walls	0.0529	1
5871	waltz	tune	4.5577	0
5872	wan	clone	6.56029999999999	0
5873	wand	wand	0.5757	1
5874	wands	wands	0.0029	1
5875	wane	wane	0.0303	1
5876	waned	waned	0.1166	1
5877	wanes	wanes	0.9439	1
5878	wank	wank	2.0805	1
5879	want	want	0.0017	1
5880	wants	wants	0.0204	1
5881	war	war	0.0043	1
5882	ward	ward	0.0006	1
5883	wards	wards	0.0011	1
5884	ware	ware	0.1054	1
5885	wares	wares	0.0311	1
5886	warm	warm	0.001	1
5887	warmth	warmth	0.0001	1
5888	warmths	warmths	0.0006	1
5889	warn	warn	0.2247	1
5890	warned	warned	0.01	1
5891	warns	warns	0.0974	1
5892	warp	warp	0.0525	1
5893	warped	warped	0.0024	1
5894	warps	warps	1.071	1
5895	wars	wars	0.0004	1
5896	wart	wart	1.7466	1
5897	warts	warts	0.9213	1
5898	was	was	0.0102	1
5899	was	was	0.0146	1
5900	wash	wash	0.0022	1
5901	washed	washed	0.0007	1
5902	wasp	wasp	0.9847	1
5903	wasps	wasps	0.8083	1
5904	waste	waste	0.0131	1
5905	wastes	wastes	0.0981	1
5906	watch	watch	0.1588	1
5907	watched	watched	0.0032	1
5908	watt	watt	0.0085	1
5909	watts	watts	0.0021	1
5910	wave	wave	0.277	1
5911	waves	waves	0	1
5912	wax	wax	0.0001	1
5913	way	way	0	1
5914	ways	ways	0.0011	1
5915	we	we	0.0006	1
5916	weak	weak	0.002	1
5917	weal	weal	0.0092	1
5918	weald	weald	1.3949	1
5919	wealds	wealds	0.1861	1
5920	weals	weals	0.0022	1
5921	wealth	wealth	0.03	1
5922	wealths	wealths	0.0065	1
5923	wean	wean	1.5324	1
5924	weaned	weaned	0.9863	1
5925	weans	harms	4.0589	0
5926	wear	wear	0.0198	1
5927	wears	wears	0.032	1
5928	weave	weave	0.3434	1
5929	weaves	weaves	0.0366	1
5930	web	web	0.8834	1
5931	webs	webs	0.1258	1
5932	wed	wed	1.2001	1
5933	wed	wed	0.9891	1
5934	wedge	wedge	0.0224	1
5935	weds	wed	1.5448	0
5936	wee	wan	6.9367	0
5937	weed	weed	0.0181	1
5938	weeds	weeds	0.105	1
5939	week	week	0.0002	1
5940	weeks	weeks	0.0009	1
5941	weep	weep	0.017	1
5942	weeps	weep	0.9854	0
5943	weft	weft	0.0085	1
5944	wefts	wefts	0.0004	1
5945	weigh	weigh	0.6093	1
5946	weight	weight	0.0269	1
5947	weights	weights	0.00949999999999999	1
5948	weir	weir	1.8577	1
5949	weird	weird	0.068	1
5950	weirs	weirs	0.0407	1
5951	weld	weld	1.358	1
5952	welds	welds	2.4169	1
5953	well	well	0.00939999999999999	1
5954	welsh	welsh	0.0271	1
5955	welt	welt	0.0011	1
5956	welts	welts	0.002	1
5957	wen	wen	0.0282	1
5958	wench	wench	0.0148	1
5959	wend	lend	4.6345	0
5960	wens	wens	0.0271	1
5961	went	went	0.2721	1
5962	wept	wept	0.7824	1
5963	were	were	0.0004	1
5964	west	west	0.0001	1
5965	wet	wet	0.249	1
5966	whack	whack	0.1423	1
5967	whacked	whacked	0.0022	1
5968	whacks	whacks	0.0741	1
5969	whale	whale	0.2739	1
5970	wham	fern	8.7599	0
5971	wharf	wharf	0.4778	1
5972	wharves	wharves	0.5225	1
5973	what	what	0	1
5974	wheat	wheat	0.0005	1
5975	wheats	wheats	0.0051	1
5976	wheel	wheel	0.0729	1
5977	wheels	wheels	0.0185	1
5978	wheeze	breathe	1.9008	0
5979	wheezed	wheezed	0.7572	1
5980	whelp	whelp	0.0392	1
5981	whelps	whelps	0.0592	1
5982	when	when	0.0219	1
5983	whence	whence	0.0425	1
5984	where	where	0.0002	1
5985	whet	whet	4.2228	1
5986	whey	whey	0.5953	1
5987	wheys	wheys	0.0935	1
5988	which	which	0	1
5989	whiff	whiff	0.4174	1
5990	whiffs	whiffs	0.001	1
5991	whig	whig	0.0401	1
5992	whigs	whigs	0.0589	1
5993	while	while	0.0004	1
5994	whim	whim	0.7198	1
5995	whims	whim	2.1616	0
5996	whin	whin	0.161	1
5997	whine	vine	12.8322	0
5998	whined	moss	6.8021	0
5999	whines	lags	3.209	0
6000	whip	whip	0.1345	1
6001	whipped	whipped	0.0051	1
6002	whips	whips	0.0397	1
6003	whir	whir	0.7671	1
6004	whirl	whirl	0.0133	1
6005	whirled	whirled	0.0075	1
6006	whirls	whirls	0.0487	1
6007	whirs	whirs	2.5971	1
6008	whisk	whisk	0.0056	1
6009	whisked	whisked	0.0802	1
6010	whisks	whisks	0.0016	1
6011	whist	alms	3.382	0
6012	whit	shred	0.6054	0
