Item	Word	Semantic_Output	Error_Score	Correct
5206	sulked	sulked	0.1865	1
5207	sulks	sulks	0.0295	1
5208	sum	sum	0	1
5209	sump	brick	5.9299	0
5210	sums	sums	0.2211	1
5211	sun	sun	0	1
5212	sung	sung	0	1
5213	sunk	sunk	0.0021	1
5214	suns	suns	0.0005	1
5215	sup	dare	5.7544	0
5216	surd	strip	4.7275	0
5217	sure	sure	0.0009	1
5218	surf	surf	0.0009	1
5219	surfs	surfs	0.0042	1
5220	surge	surge	0.0001	1
5221	surged	surged	0.0016	1
5222	svelte	svelte	0.4355	1
5223	swab	clean	1.4102	0
5224	swabbed	swabbed	0.8396	1
5225	swabs	swab	1.2604	0
5226	swag	trove	2.2595	0
5227	swain	swain	0.0002	1
5228	swam	swam	0.0001	1
5229	swamp	swamp	0	1
5230	swamps	swamps	0	1
5231	swan	swan	0.0902	1
5232	swank	swank	1.4835	1
5233	swans	swans	0.0558	1
5234	swap	swap	0.0143	1
5235	swapped	swapped	0.0047	1
5236	swaps	swaps	0.0375	1
5237	sward	sward	0.198	1
5238	swarm	swarm	0.0017	1
5239	swarmed	swarmed	0.0009	1
5240	swarms	swarms	0.0001	1
5241	swat	alms	12.5818	0
5242	swatch	swatch	0.8477	1
5243	swath	swath	0.3327	1
5244	swaths	swaths	0.4935	1
5245	sway	sway	0.2901	1
5246	sways	rock	3.4572	0
5247	swear	swear	0.0002	1
5248	swears	swears	0.0955	1
5249	sweat	sweat	0.0011	1
5250	sweats	sweats	0.0968	1
5251	swede	hub	7.3362	0
5252	sweep	sweep	0.0001	1
5253	sweeps	sweeps	0.0014	1
5254	sweet	sweet	0.0007	1
5255	swell	swell	0.0004	1
5256	swelled	swelled	0.0002	1
5257	swells	swell	0.9543	0
5258	swept	swept	0.0002	1
5259	swerve	swerve	1.1998	1
5260	swerved	swerved	0.9891	1
5261	swerves	swerves	1.015	1
5262	swift	swift	0.0002	1
5263	swig	swig	0.0234	1
5264	swigs	swigs	0.0203	1
5265	swill	wreathe	5.8399	0
5266	swim	swim	0.0002	1
5267	swims	swims	0.001	1
5268	swing	swing	0.00770000000000001	1
5269	swinge	wreathe	5.3736	0
5270	swings	swings	0.0054	1
5271	swipe	swipe	3.9999	1
5272	swipes	swipes	0.026	1
5273	swirl	swirl	0.0002	1
5274	swirled	swirled	0.0001	1
5275	swirls	swirl	0.5378	0
5276	swish	swish	1.2251	1
5277	swished	swished	0.0006	1
5278	switch	switch	0.6757	1
5279	swiz	alms	6.4848	0
5280	swoon	luck	5.7828	0
5281	swoop	swoop	0.024	1
5282	swooped	swooped	0.0003	1
5283	swoops	swoops	0.0416	1
5284	sword	sword	0.0001	1
5285	swords	swords	0.0013	1
5286	swore	swore	0.0022	1
5287	swung	swung	0.1376	1
5288	sylph	sylph	0.0257	1
5289	sylphs	sylphs	0.0006	1
5290	sync	splay	3.2065	0
5291	ta	ta	0.00589999999999999	1
5292	tab	tab	0.036	1
5293	tabs	tabs	0.1294	1
5294	tack	tack	0.003	1
5295	tacks	tacks	0.0003	1
5296	tact	tact	0.161	1
5297	tacts	tacts	0.2308	1
5298	tag	tag	0.0019	1
5299	tagged	tagged	0	1
5300	tags	tags	0.2574	1
5301	tail	tail	0.0001	1
5302	tails	tails	0.0017	1
5303	taint	taint	0.642	1
5304	taints	taint	1.2122	0
5305	take	take	0	1
5306	takes	takes	0.0005	1
5307	talc	talc	0.4632	1
5308	talcs	talcs	0.0212	1
5309	tale	tale	0.0285	1
5310	tales	tales	0.0811	1
5311	talk	talk	0	1
5312	talked	talked	0.0001	1
5313	talks	talks	0.0001	1
5314	tall	tall	0	1
5315	tam	tam	0.1464	1
5316	tame	tame	0.0017	1
5317	tamp	tamp	0.0257	1
5318	tamped	tamped	0.2077	1
5319	tamps	tamps	0.0178	1
5320	tams	tams	0.0071	1
5321	tan	tan	0.0095	1
5322	tang	tang	0.9178	1
5323	tangs	tangs	0.3327	1
5324	tank	tank	0.0003	1
5325	tanks	tanks	0.0007	1
5326	tanned	tanned	0.884	1
5327	tans	tan	1.0201	0
5328	tap	tap	0.0025	1
5329	tape	tape	0.0628	1
5330	tapes	tapes	0.5131	1
5331	tapped	tapped	0.0049	1
5332	taps	taps	0.0071	1
5333	tar	tar	0.0979	1
5334	tare	tare	0.0301	1
5335	tares	tare	1.0011	0
5336	tarn	tarn	0.1133	1
5337	tarns	tarns	0.1379	1
5338	tars	tars	1.6402	1
5339	tart	tart	0.15	1
5340	task	task	0.0001	1
5341	tasks	tasks	0.0001	1
5342	taste	taste	0	1
5343	tastes	tastes	0.0001	1
5344	tat	tat	0.014	1
5345	tats	tats	0.2286	1
5346	taught	taught	0.0001	1
5347	taunt	taunt	0.6343	1
5348	taunts	taunts	0.2516	1
5349	taut	taut	0.0335	1
5350	taw	taw	0.0046	1
5351	taws	taws	0.003	1
5352	tax	tax	0	1
5353	tea	tea	0.0052	1
5354	teach	teach	0	1
5355	teak	teak	0.0101	1
5356	teaks	teaks	0.0543	1
5357	teal	blaze	4.6225	0
5358	teals	sleights	5.9939	0
5359	team	team	0.0001	1
5360	teams	teams	0.0006	1
5361	tear	tear	0.0047	1
5362	tears	tears	0	1
5363	teas	teas	0.0555	1
5364	tease	tease	0.0002	1
5365	teased	teased	0.0001	1
5366	teat	teat	0.0102	1
5367	teats	teats	0.4527	1
5368	tee	tee	0.00500000000000001	1
5369	teem	teem	0.0021	1
5370	teemed	teemed	0.0036	1
5371	teems	teems	0.0036	1
5372	tees	tees	0.0004	1
5373	teeth	teeth	0.0016	1
5374	teg	beast	6.0598	0
5375	tell	tell	0.0001	1
5376	tells	tells	0.0001	1
5377	temp	cub	3.1997	0
5378	tempt	tempt	0.6721	1
5379	tench	tench	0.9555	1
5380	tend	tend	0	1
5381	tends	tends	0.0001	1
5382	tense	tense	0.0001	1
5383	tent	tent	0.1942	1
5384	tents	tents	0.013	1
5385	term	term	0.0001	1
5386	terms	terms	0	1
5387	tern	tern	0.0131	1
5388	terns	terns	0.0858	1
5389	terse	crass	2.6102	0
5390	test	test	0.0006	1
5391	tests	tests	0.0018	1
5392	text	text	0.0004	1
5393	texts	texts	0.0001	1
5394	than	than	0.0001	1
5395	thane	thane	0.7346	1
5396	thank	thank	0	1
5397	thanked	thanked	0.0001	1
5398	thanks	thanks	0	1
5399	that	that	0.0023	1
5400	thatch	thatch	0	1
5401	thaw	thaw	0.0587	1
5402	thawed	thawed	0.0001	1
5403	thaws	thaws	0.0749	1
5404	the	the	0.0056	1
5405	thee	thee	0.0049	1
5406	theft	theft	0.0016	1
5407	thefts	thefts	0.308	1
5408	their	their	0.0102	1
5409	theirs	theirs	0.0124	1
5410	them	them	0.0005	1
5411	theme	theme	0.0009	1
5412	themes	themes	0	1
5413	then	then	0.0041	1
5414	thence	thence	4.7511	1
5415	there	there	0.0966	1
5416	therm	erg	1.1137	0
5417	these	these	0.0009	1
5418	they	they	0.0001	1
5419	thick	thick	0.8613	1
5420	thief	thief	0.0585	1
5421	thieve	thief	7.9169	0
5422	thieves	thieves	0.0002	1
5423	thigh	thigh	0.0013	1
5424	thighs	thighs	0.0031	1
5425	thin	thin	0.0002	1
5426	thine	thine	1.0486	1
5427	thing	thing	0.002	1
5428	things	things	0.0006	1
5429	think	think	0	1
5430	thinks	thinks	0	1
5431	thirst	thirst	0.0002	1
5432	thirsts	thirsts	0.073	1
5433	this	this	0.0002	1
5434	tho	that	12.0836	0
5435	thole	threat	7.6205	0
5436	thong	thong	2.8437	1
5437	thongs	thongs	1.97	1
5438	thorn	thorn	0.0001	1
5439	thorns	thorns	0.0075	1
5440	those	those	0	1
5441	thou	thou	0.0021	1
5442	thought	thought	0.0003	1
5443	thrall	thrall	0.9963	1
5444	thrash	thrash	2.0065	1
5445	thrashed	thrashed	0.0244	1
5446	thread	thread	0.0005	1
5447	threads	threads	0.0028	1
5448	threat	threat	0	1
5449	threats	threats	0.0001	1
5450	thresh	thresh	0.4353	1
5451	threshed	threshed	0.0096	1
5452	threw	threw	0.0001	1
5453	thrice	thrice	1.0255	1
5454	thrift	thrift	0.0119	1
5455	thrifts	thrifts	0.2248	1
5456	thrill	thrill	0.0006	1
5457	thrills	thrills	0.0048	1
5458	thrive	thrive	1.065	1
5459	thrived	thrived	0.2391	1
5460	thrives	thrives	0.4503	1
5461	throat	throat	0.0004	1
5462	throats	throats	0.0014	1
5463	throb	throb	0.0581	1
5464	throbbed	throbbed	0.0044	1
5465	throbs	throbs	0.0007	1
5466	throes	throes	0.0165	1
5467	throne	throne	0.0002	1
5468	thrones	thrones	0.0005	1
5469	throng	throng	0	1
5470	throngs	throngs	0.2172	1
5471	through	through	0.0242	1
5472	throw	throw	0	1
5473	throws	throws	0	1
5474	thru	thru	1.0112	1
5475	thrum	thrum	0.0884	1
5476	thrush	thrush	1.9716	1
5477	thrust	thrust	0.00360000000000001	1
5478	thrust	thrust	0.2918	1
5479	thrusts	thrusts	0.0009	1
5480	thud	thud	0.0486	1
5481	thuds	thuds	0.0172	1
5482	thug	thug	0.0007	1
5483	thugs	thugs	0.0002	1
5484	thumb	thumb	0.00360000000000001	1
5485	thumbs	thumbs	0.0025	1
5486	thump	thump	0.0026	1
5487	thumped	thumped	0.0013	1
5488	thumps	thumps	0.0858	1
5489	thus	thus	0	1
5490	thwack	thwack	0.0021	1
5491	thwacks	thwacks	0.0169	1
5492	thwart	thwart	0.0241	1
5493	thy	thy	0.0019	1
5494	thyme	thyme	1.2625	1
5495	thymes	thymes	0.0039	1
5496	ti	ti	0.0799	1
5497	tic	tic	0.8111	1
5498	tick	tic	12.3704	0
5499	ticked	ticked	4.3885	1
5500	ticks	clones	13.3207	0
5501	tics	tics	2.2993	1
5502	tide	tide	0	1
5503	tides	tides	0.0009	1
5504	tie	tie	0.0004	1
5505	tied	tied	0	1
5506	tier	tier	0.3957	1
5507	tiers	tiers	1.9327	1
5508	ties	ties	0.0004	1
5509	tiff	tiff	1.5224	1
5510	tiffs	bids	1.8978	0
5511	tight	tight	0.001	1
5512	tights	tights	3.3793	1
5513	tike	tike	0.0056	1
5514	tile	tile	0.0004	1
5515	tiles	tiles	0.0002	1
5516	tilt	tilt	0.7081	1
5517	tilth	tilth	0.8327	1
5518	time	time	0.0016	1
5519	times	times	0.0635	1
5520	tin	tin	0.0009	1
5521	tine	tine	0.5995	1
5522	tines	tines	0.0226	1
5523	tinge	dye	2.335	0
5524	tins	tins	0.0202	1
5525	tint	tint	0.081	1
5526	tints	tints	0.0305	1
5527	tip	tip	0.0003	1
5528	tips	tips	0.0686	1
5529	tire	tire	0	1
5530	tired	tired	0.0001	1
5531	tires	tires	0	1
5532	tit	tit	0.00860000000000001	1
5533	tithe	tithe	0.0085	1
5534	tithes	tithe	0.5941	0
5535	tits	tits	0.0664	1
5536	to	to	0.0551	1
5537	toad	toad	0.0001	1
5538	toads	toads	0.0011	1
5539	toast	toast	0	1
5540	toasts	toasts	0.0109	1
5541	toe	toe	0.0021	1
5542	toes	toes	0.0047	1
5543	toff	toff	0.3321	1
5544	toil	toil	0.071	1
5545	toils	toils	0.0714	1
5546	told	told	0.0001	1
5547	toll	toll	0.029	1
5548	tolls	tolls	0.0032	1
5549	tom	sheet	5.845	0
5550	tomb	tomb	0.0002	1
5551	tombs	tombs	0.0004	1
5552	tome	tome	0.6415	1
5553	tomes	tomes	0.026	1
5554	ton	ton	0.0102	1
5555	tone	tone	0.001	1
5556	tones	tones	0.0049	1
5557	tongue	tongue	0	1
5558	tongues	tongues	0	1
5559	tons	tons	0	1
5560	too	too	0.0035	1
5561	took	took	0.001	1
5562	tool	tool	0.0017	1
5563	tools	tools	0.0102	1
5564	toot	toot	0.00529999999999999	1
5565	tooth	tooth	0.0016	1
5566	top	top	0.0003	1
5567	tope	alms	3.7102	0
5568	tops	tops	0.0001	1
5569	toque	toque	3.0428	1
5570	tor	slag	4.1473	0
5571	torch	torch	0.0301	1
5572	tore	tore	0.1089	1
5573	torque	torque	0.0044	1
5574	torques	torques	0.0007	1
5575	tors	alms	7.29	0
5576	tort	tort	0.1813	1
5577	torts	torts	0.8176	1
5578	tosh	stash	8.7239	0
5579	toss	toss	0.0006	1
5580	tossed	tossed	0.0001	1
5581	tot	tot	1.354	1
5582	tote	tote	0.0503	1
5583	tots	tots	0.2705	1
5584	touch	touch	0.0151	1
5585	touched	touched	0.0022	1
5586	tough	tough	0	1
5587	tour	tour	0.0053	1
5588	tours	tours	0.254	1
5589	tout	tout	0.0159	1
5590	tow	tow	0.0045	1
5591	towed	towed	0.0001	1
5592	town	town	0.0001	1
5593	towns	towns	0.0028	1
5594	tows	tows	0.2459	1
5595	toy	toy	0.0017	1
5596	toys	toy	0.4239	0
5597	trace	trace	0.0003	1
5598	traced	traced	0.0001	1
5599	track	track	0	1
5600	tracks	tracks	0.0003	1
5601	tract	tract	0.0001	1
5602	tracts	tracts	0.001	1
5603	trad	alms	5.8972	0
5604	trade	trade	0.0006	1
5605	trades	trades	0	1
5606	trail	trail	0.0004	1
5607	trails	trails	0.0002	1
5608	train	train	0	1
5609	trained	trained	0	1
5610	trains	trains	0.0005	1
5611	trait	trait	1.0735	1
5612	traits	traits	1.8103	1
5613	tram	trap	3.9318	0
5614	tramp	tramp	0.0035	1
5615	tramped	tramped	0.0039	1
5616	tramps	tramps	0.0013	1
5617	trance	trance	3.7254	1
5618	trap	trap	0.0051	1
5619	traps	traps	0.0014	1
5620	trash	trash	0.1018	1
5621	tray	tray	0.0329	1
5622	trays	tray	0.9156	0
5623	tread	tread	0.0049	1
5624	treads	tread	0.2892	0
5625	treat	treat	0.0014	1
5626	treats	treats	0.0276	1
5627	tree	tree	0.0001	1
5628	trees	trees	0.0025	1
5629	trek	trek	0.3558	1
5630	treks	treks	0.0325	1
5631	trench	trench	0.0476	1
5632	trend	trend	0.0002	1
5633	trends	trends	0.0086	1
5634	tress	tress	0.3354	1
5635	trews	trews	0.1	1
5636	trial	trial	0	1
5637	trials	trials	0.2209	1
5638	tribe	tribe	0.0001	1
5639	tribes	tribes	0	1
5640	trick	trick	1.089	1
5641	tricks	tricks	0.0322	1
5642	tried	tried	0.0003	1
5643	tries	tries	0	1
5644	trig	trig	0.2052	1
5645	trigs	trigs	0.3057	1
5646	trike	trike	1.5253	1
5647	trill	trill	0.0068	1
5648	trills	trills	0.0374	1
5649	trim	trim	0.0006	1
5650	trimmed	trimmed	0.0002	1
5651	trims	trims	0.0397	1
5652	trip	trip	0.0002	1
5653	tripe	tripe	0.0751	1
5654	tripes	tripes	0.066	1
5655	trips	trips	0.0001	1
5656	trite	free	1.8284	0
5657	troll	troll	0.000800000000000001	1
5658	trolls	trolls	0.1299	1
5659	troop	troop	0.003	1
5660	troops	troops	0.0146	1
5661	trope	alms	4.3392	0
5662	trot	trot	0.2386	1
5663	troth	lease	3.9406	0
5664	trots	trots	0.1184	1
5665	trough	trough	0.0131	1
5666	troughs	troughs	0.0601	1
5667	trounce	alms	3.4174	0
5668	troupe	troupe	0.0016	1
5669	troupes	troupes	0.0042	1
5670	trout	trout	0.0642	1
5671	trouts	trouts	0.0017	1
5672	trove	trove	0.7173	1
5673	troy	troy	1.6406	1
5674	troys	sum	3.6077	0
5675	truce	truce	1.0599	1
5676	truck	truck	0	1
5677	trucks	trucks	0.0001	1
5678	trudge	trudge	0.0212	1
5679	trudged	trudged	0.0021	1
5680	true	true	0.0012	1
5681	trump	trump	0.4049	1
5682	trumped	trumped	1.9953	1
5683	trumps	trumps	0.1322	1
5684	trunk	trunk	0.0007	1
5685	trunks	trunks	0.0291	1
5686	truss	truss	0.0008	1
5687	trust	trust	0.694	1
5688	trusts	trust	0.4903	0
5689	truth	truth	0.0069	1
5690	truths	truths	0.7359	1
5691	try	try	0.0023	1
5692	tryst	tryst	0.1502	1
5693	trysts	trysts	0.9557	1
5694	tsar	tsar	1.4283	1
5695	tsars	tsars	0.0681	1
5696	tub	tub	0.0019	1
5697	tube	tube	0.0002	1
5698	tubes	tubes	0.0053	1
5699	tubs	tubs	0.0036	1
5700	tuck	tuck	0.0021	1
5701	tucked	tucked	0.0729	1
5702	tucks	tucks	0.000700000000000001	1
5703	tues	slot	4.2268	0
5704	tuft	tuft	0.001	1
5705	tufts	tufts	0.0199	1
5706	tug	tug	0.0226	1
5707	tugged	tugged	0.0048	1
5708	tugs	tugs	0.0121	1
5709	tulle	tulle	1.5673	1
5710	tulles	tulles	0.7254	1
5711	tun	tun	0.0603	1
5712	tune	tune	0.0225	1
5713	tunes	tunes	0.0141	1
5714	tuns	tuns	0.251	1
5715	tup	pup	22.214	0
5716	turd	food	9.7176	0
5717	turf	turf	2.4544	1
5718	turfs	turfs	0.6537	1
5719	turn	turn	0	1
5720	turned	turned	0.0146	1
5721	turns	turns	0.0037	1
5722	turps	wax	1.7218	0
5723	tush	tush	1.0325	1
5724	tusk	tusk	0.2664	1
5725	tusks	tusks	0.0982	1
5726	tux	tux	1.5875	1
5727	twain	twain	2.1368	1
5728	twains	twains	6.2601	1
5729	tweed	tweed	0.00809999999999999	1
5730	tweeds	tweeds	0.0148	1
5731	tweet	thrall	3.2321	0
5732	tweets	clone	4.3528	0
5733	twice	twice	0.0001	1
5734	twig	twig	0.0026	1
5735	twigs	twigs	0.0001	1
5736	twin	twin	0.0027	1
5737	twine	twine	0.0111	1
5738	twinge	twinge	1.3385	1
5739	twins	twins	0.0016	1
5740	twirl	twirl	0.0107	1
5741	twirled	twirled	0.0001	1
5742	twirls	twirls	0.6633	1
5743	twist	twist	0.0031	1
5744	twists	twists	0.0244	1
5745	twit	quin	2.0138	0
5746	twitch	alms	3.4721	0
5747	twitched	twitched	0.2128	1
5748	tyke	tyke	0.5079	1
5749	tykes	tykes	0.0672	1
5750	type	type	0	1
5751	types	types	0	1
5752	ump	ump	0.0955	1
5753	umps	umps	0.1603	1
5754	up	up	0	1
5755	urge	urge	0.0026	1
5756	urged	urged	0	1
5757	urn	urn	1.4487	1
5758	urns	urn	0.743	0
5759	us	us	0.3982	1
5760	use	use	0.0009	1
5761	used	used	0.001	1
5762	vague	vague	0.0078	1
5763	vain	vain	0.000700000000000001	1
5764	vale	vale	0.0105	1
5765	vales	vales	0.0021	1
5766	valse	laze	5.4737	0
5767	valve	valve	0	1
5768	valves	valves	0.0001	1
5769	vamp	minx	0.645	0
5770	vamps	vamps	0.8586	1
5771	van	van	0.2031	1
5772	vane	vane	0.0001	1
5773	vanes	vanes	0.0242	1
5774	vans	vans	0.035	1
5775	vase	vase	0.0012	1
5776	vast	vast	0.0002	1
5777	vat	vat	0.0738	1
5778	vats	vats	0.001	1
5779	vault	vault	0.0431	1
5780	vaults	vaults	0.0145	1
5781	vaunt	jest	4.2204	0
5782	veal	veal	0.2314	1
5783	veals	veals	1.0179	1
5784	veer	veer	3.1858	1
5785	veered	veered	1.9858	1
5786	veers	veer	3.8896	0
5787	veil	veil	0	1
5788	veils	veils	0.0042	1
5789	vein	vein	0.0006	1
5790	veins	veins	0.0001	1
5791	veld	veld	0.0035	1
5792	veldt	veld	0.3035	0
5793	veldts	veldts	0.0102	1
5794	vend	vend	0.0635	1
5795	vent	vent	0.032	1
5796	vents	vents	0.0429	1
5797	verb	verb	0	1
5798	verbs	verbs	0.0009	1
5799	verge	verge	0.6597	1
5800	verse	verse	0.1498	1
5801	verve	verve	0.6082	1
5802	verves	verves	1.1125	1
5803	vest	vest	0.0168	1
5804	vests	vests	0.0014	1
5805	vet	vet	0.0534	1
5806	vetch	fern	6.5009	0
5807	vets	vets	0.0238	1
5808	vex	nark	2.7631	0
5809	vexed	vexed	0.0361	1
5810	vice	vice	0.6857	1
5811	vie	vie	0.0064	1
5812	vied	vied	0.3153	1
5813	vies	vies	0.1823	1
5814	view	view	0	1
5815	views	views	0.0005	1
5816	vile	vile	0.6704	1
5817	vim	vim	2.7119	1
5818	vims	vims	0.1252	1
5819	vine	vine	0.0017	1
5820	vines	vines	0.0022	1
5821	vise	vise	0.0146	1
5822	vogue	vogue	0.0421	1
5823	vogues	vogues	0.0326	1
5824	voice	voice	0.0001	1
5825	void	void	0.3605	1
5826	voids	voids	0.0173	1
5827	voile	voile	0.0309	1
5828	voiles	voiles	0.0034	1
5829	vole	vole	0.2493	1
5830	voles	voles	0.162	1
5831	volt	volt	0.1094	1
5832	volts	volts	0.0044	1
5833	vote	vote	0	1
5834	votes	votes	0	1
5835	vouch	vouch	0.6653	1
5836	vouched	vouched	0.9613	1
5837	vow	vow	0.0004	1
5838	vowed	vowed	0.0042	1
5839	vows	vows	0.0001	1
5840	wad	wad	0.018	1
5841	wade	wade	0.7093	1
5842	wades	wades	0.7594	1
5843	waft	waft	0.2691	1
5844	wag	wag	0.2022	1
5845	wage	wage	0.0007	1
5846	wagged	wagged	0.0137	1
5847	wags	wags	0.8551	1
5848	waif	waif	0.0082	1
5849	waifs	waifs	0.0003	1
5850	wail	wail	0.0002	1
5851	wailed	wailed	0	1
5852	wails	wail	0.9413	0
5853	wain	wain	0.1333	1
5854	wains	wains	0.0145	1
5855	waist	waist	0.0009	1
5856	waists	waists	0.0001	1
5857	wait	wait	0.0006	1
5858	waits	waits	0.006	1
5859	waive	waive	0.0286	1
5860	waived	waived	0.0629	1
5861	waives	waives	0.1946	1
5862	wake	wake	0.0035	1
5863	wakes	wake	0.8756	0
5864	wale	wale	0.1352	1
5865	wales	wales	0.4918	1
5866	walk	walk	0.0011	1
5867	walked	walked	0.0004	1
5868	walks	walks	0.0018	1
5869	wall	wall	0.0019	1
5870	walls	walls	0.022	1
5871	waltz	waltz	0.014	1
5872	wan	dare	6.6041	0
5873	wand	wand	0	1
5874	wands	wands	0.0002	1
5875	wane	wane	0.0034	1
5876	waned	waned	0.033	1
5877	wanes	wane	2.5111	0
5878	wank	wank	1.4241	1
5879	want	want	0	1
5880	wants	wants	0	1
5881	war	war	0	1
5882	ward	ward	0.0001	1
5883	wards	wards	0	1
5884	ware	ware	0.073	1
5885	wares	wares	0.0258	1
5886	warm	warm	0.003	1
5887	warmth	warmth	0	1
5888	warmths	warmth	0.2705	0
5889	warn	warn	0	1
5890	warned	warned	0	1
5891	warns	warns	0.000500000000000001	1
5892	warp	warp	0.0005	1
5893	warped	warped	0.01	1
5894	warps	warps	0.0025	1
5895	wars	wars	0.0019	1
5896	wart	wart	1.4882	1
5897	warts	warts	0.0536	1
5898	was	was	0.0002	1
5899	was	was	1.2279	1
5900	wash	wash	0.0005	1
5901	washed	washed	0.0025	1
5902	wasp	wasp	0.0858000000000001	1
5903	wasps	wasps	0.0095	1
5904	waste	waste	0.0011	1
5905	wastes	wastes	0.0266	1
5906	watch	watch	0.0019	1
5907	watched	watched	0	1
5908	watt	watt	0.1352	1
5909	watts	watts	0.0106	1
5910	wave	wave	0.0443	1
5911	waves	waves	0	1
5912	wax	wax	0	1
5913	way	way	0	1
5914	ways	ways	0.0001	1
5915	we	we	0	1
5916	weak	weak	0.0177	1
5917	weal	weal	0.5675	1
5918	weald	alms	5.2004	0
5919	wealds	have	7.4508	0
5920	weals	weals	0.2547	1
5921	wealth	wealth	0.002	1
5922	wealths	wealths	0.002	1
5923	wean	wean	0.3821	1
5924	weaned	weaned	0.025	1
5925	weans	weans	0.5822	1
5926	wear	wear	0	1
5927	wears	wears	0.0002	1
5928	weave	weave	0.001	1
5929	weaves	weaves	0.0002	1
5930	web	web	0.0262	1
5931	webs	webs	0.2423	1
5932	wed	wed	0.1282	1
5933	wed	wed	0.2215	1
5934	wedge	wedge	0.1521	1
5935	weds	wed	1.4158	0
5936	wee	wee	0.7449	1
5937	weed	weed	0.0028	1
5938	weeds	weeds	0.0057	1
5939	week	week	0	1
5940	weeks	weeks	0.0004	1
5941	weep	weep	0.0961	1
5942	weeps	weeps	0.1692	1
5943	weft	weft	0.002	1
5944	wefts	wefts	0.0169	1
5945	weigh	weigh	0.0802	1
5946	weight	weight	0	1
5947	weights	weights	0	1
5948	weir	queer	13.8142	0
5949	weird	weird	0	1
5950	weirs	rails	0.4915	0
5951	weld	weld	0.125	1
5952	welds	welds	0.00470000000000001	1
5953	well	well	0	1
5954	welsh	luck	6.1492	0
5955	welt	welt	1.0479	1
5956	welts	welts	0.0215	1
5957	wen	wen	5.3401	1
5958	wench	clone	7.5186	0
5959	wend	wend	2.0702	1
5960	wens	wens	0.0055	1
5961	went	went	0.0001	1
5962	wept	wept	0.0013	1
5963	were	were	0.0003	1
5964	west	west	0	1
5965	wet	wet	0.063	1
5966	whack	whack	0.0001	1
5967	whacked	whacked	0.0003	1
5968	whacks	whacks	0.0014	1
5969	whale	whale	0.0002	1
5970	wham	wham	0.4554	1
5971	wharf	wharf	0.0039	1
5972	wharves	wharves	0.0004	1
5973	what	what	0.073	1
5974	wheat	wheat	0	1
5975	wheats	wheats	0.0005	1
5976	wheel	wheel	0.0001	1
5977	wheels	wheels	0.0005	1
5978	wheeze	wheeze	0.0108	1
5979	wheezed	wheezed	0.0013	1
5980	whelp	whelp	0.0012	1
5981	whelps	whelps	0.0114	1
5982	when	when	0.0017	1
5983	whence	whence	0.9942	1
5984	where	where	0.0001	1
5985	whet	what	8.6354	0
5986	whey	whey	0.0009	1
5987	wheys	wheys	0.1174	1
5988	which	which	0.0019	1
5989	whiff	whiff	0.0071	1
5990	whiffs	whiffs	0.015	1
5991	whig	whig	1.5665	1
5992	whigs	whigs	3.3023	1
5993	while	while	0.001	1
5994	whim	whim	1.6186	1
5995	whims	yens	4.6889	0
5996	whin	weed	7.3628	0
5997	whine	whine	0.000500000000000001	1
5998	whined	whined	0.0025	1
5999	whines	whines	0.2591	1
6000	whip	whip	0.0002	1
6001	whipped	whipped	0.00489999999999999	1
6002	whips	whips	0.0527	1
6003	whir	whir	0.6396	1
6004	whirl	whirl	0.0002	1
6005	whirled	whirled	0.0005	1
6006	whirls	whirls	0.0169	1
6007	whirs	whir	1.4052	0
6008	whisk	whisk	0.775	1
6009	whisked	whisked	0.0017	1
6010	whisks	whisks	0.5045	1
6011	whist	whist	1.0137	1
6012	whit	shred	1.6379	0
6013	white	white	0	1
6014	whits	shred	2.8237	0
6015	whiz	whiz	1.8214	1
6016	whizzed	whizzed	0.7556	1
6017	who	who	0.0435	1
6018	whole	whole	0.0001	1
6019	whom	whom	0.0001	1
6020	whoop	whoop	0.6012	1
6021	whop	whip	7.4718	0
6022	whore	whore	0.4106	1
6023	whores	whore	1.5334	0
6024	whorl	whorl	0.8286	1
6025	whorls	whorls	2.376	1
6026	whose	whose	0.0175	1
6027	wick	wick	0.0025	1
6028	wicks	wicks	0.0017	1
6029	wide	wide	0.000400000000000001	1
6030	width	width	0	1
6031	widths	widths	0.0002	1
6032	wield	wield	0.00489999999999999	1
6033	wife	wife	0.0005	1
6034	wig	wig	0.1637	1
6035	wight	wight	1.6966	1
6036	wights	wights	1.206	1
6037	wigs	wigs	0.8445	1
6038	wild	wild	0.0025	1
6039	wile	wile	1.077	1
6040	wiles	wiles	1.5914	1
6041	will	will	0.0001	1
6042	willed	willed	0.0014	1
6043	wills	will	1.0005	0
6044	wilt	wilt	0.1626	1
6045	wilts	wilt	0.3724	0
6046	win	win	0.0001	1
6047	wince	wince	1.8825	1
6048	winced	winced	0.0384	1
6049	winch	winch	0.0274	1
6050	wind	wind	0	1
6051	winds	winds	0	1
6052	wine	wine	0.0001	1
6053	wines	wines	0.0801	1
6054	wing	wing	0.0001	1
6055	wings	wings	0	1
6056	wink	wink	0.3894	1
6057	winked	winked	0.002	1
6058	winks	winks	0.0007	1
6059	wins	win	0.7589	0
6060	wipe	wipe	0.0022	1
6061	wiped	wiped	0.0001	1
6062	wipes	wipes	0.0007	1
6063	wire	wire	0	1
6064	wires	wires	0.0003	1
6065	wise	wise	0.001	1
6066	wish	wish	0.0001	1
6067	wished	wished	0.0016	1
